ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
8827,D,Ship,0.5,3,0.6463414634146342,2.5,low,F,0.16666666666666666,-0.8497118828842859,1
8828,F,Ship,0.0,3,0.3902439024390244,2.0,low,M,0.0,-0.939106058246379,0
8829,A,Ship,0.0,3,0.3902439024390244,2.0,low,F,-1.0,-0.7712194362248871,1
8830,B,Ship,0.0,4,0.573170731707317,2.0,medium,F,-0.8333333333333334,-0.765924310855007,1
8831,C,Ship,0.5,5,0.3048780487804878,2.0,low,M,-0.16666666666666666,-0.7045631521569848,1
8832,F,Ship,0.5,5,0.3780487804878049,2.0,low,M,-0.3333333333333333,-0.8621710014016508,1
8833,D,Ship,0.5,1,0.2804878048780488,2.0,medium,F,0.16666666666666666,-0.9341224108394331,1
8834,F,Ship,1.5,3,1.1341463414634145,1.0,low,F,-1.0,-0.7973835851113533,1
8835,A,Ship,0.5,4,0.4634146341463415,2.0,low,M,-0.8333333333333334,-0.7170222706743498,1
8836,B,Ship,0.5,2,0.13414634146341464,2.0,low,M,-0.3333333333333333,-0.9761719358355396,0
8837,C,Ship,1.0,4,0.5365853658536586,1.0,low,M,0.3333333333333333,-0.9484503971344027,0
8838,F,Ship,1.5,5,0.4878048780487805,1.0,medium,F,-0.16666666666666666,-0.8279084254788973,1
8839,D,Ship,0.5,1,0.21951219512195122,2.0,low,M,-0.16666666666666666,-0.8478430151066813,0
8840,F,Ship,1.5,1,0.5,1.0,medium,F,0.16666666666666666,-0.9534340445413487,1
8841,A,Ship,0.5,3,0.25609756097560976,2.0,low,M,-0.5,-0.6724809219747703,0
8842,B,Ship,1.5,1,0.6707317073170732,1.0,medium,M,-0.5,-0.9440897056533251,1
8843,C,Ship,-0.5,1,-0.036585365853658534,0.0,medium,M,-1.0,0.23049369257125057,1
8844,F,Ship,-0.5,4,-0.23170731707317074,-1.0,medium,F,0.5,-0.036754399626226446,0
8845,D,Ship,0.0,5,-0.07317073170731707,-1.0,low,M,-1.0,-0.03426257592275347,0
8846,F,Ship,-0.5,5,-0.4634146341463415,-1.0,medium,F,0.16666666666666666,0.45102009032860924,1
8847,A,Ship,0.5,1,0.5365853658536586,0.0,medium,F,0.16666666666666666,0.4812334527332191,0
8848,B,Ship,0.0,3,0.12195121951219512,0.0,medium,F,-0.16666666666666666,0.28188755645538077,1
8849,C,Ship,0.0,3,0.5975609756097561,0.0,medium,M,-0.6666666666666666,0.16446036442921663,0
8850,F,Ship,-0.5,5,-0.13414634146341464,2.5,medium,F,-1.0,0.2638218346052017,0
8851,D,Ship,0.0,4,0.6341463414634146,2.5,medium,M,-0.6666666666666666,0.47438093754866845,1
8852,F,Ship,1.0,3,-0.3048780487804878,0.0,medium,F,-0.6666666666666666,0.2843793801588538,0
8853,A,Ship,-0.5,1,0.34146341463414637,2.5,medium,M,-0.5,0.2473135025696932,0
8854,B,Ship,0.0,2,0.6219512195121951,1.0,medium,F,0.5,0.13268961220993614,1
8855,C,Ship,-0.5,1,-0.926829268292683,2.5,low,F,-0.5,0.10808285313814048,1
8856,F,Ship,0.0,3,0.6585365853658537,0.0,low,F,0.5,0.5759227534651923,0
8857,D,Ship,0.0,1,-0.036585365853658534,2.5,high,M,-0.5,0.10185329387945803,1
8858,F,Ship,1.0,4,-0.9390243902439024,2.5,low,F,0.3333333333333333,0.07008254166017754,1
8859,A,Ship,0.0,5,0.24390243902439024,2.0,low,F,-0.6666666666666666,-0.8347609406634481,1
8860,B,Ship,0.5,1,0.34146341463414637,2.0,low,F,0.16666666666666666,-0.7269895654882417,0
8861,C,Ship,1.5,1,1.1341463414634145,1.0,low,M,-0.5,-0.8652857810309921,1
8862,F,Ship,1.0,3,0.5609756097560976,1.0,low,F,-1.0,-0.7394486840056066,0
8863,D,Ship,0.0,5,0.3048780487804878,2.0,low,M,-0.16666666666666666,-0.8761875097336863,0
8864,F,Ship,1.0,2,1.1097560975609757,1.0,low,M,-0.8333333333333334,-0.9197944245444635,0
8865,A,Ship,0.5,1,0.4878048780487805,2.5,low,M,-1.0,-0.9743030680579349,0
8866,B,Ship,-1.0,3,0.5365853658536586,2.0,low,F,-0.16666666666666666,-0.7543996262264445,0
8867,C,Ship,0.5,1,0.6463414634146342,2.5,low,M,-0.6666666666666666,-0.7307273010434512,0
8868,F,Ship,0.0,5,0.3902439024390244,2.0,low,F,-0.8333333333333334,-0.9733686341691326,1
8869,D,Ship,0.0,3,0.3902439024390244,2.0,low,M,-0.3333333333333333,-0.8578103099205732,0
8870,F,Ship,0.0,4,0.573170731707317,2.0,medium,F,-0.8333333333333334,-0.722628874007164,0
8871,A,Ship,0.5,3,0.3048780487804878,2.0,low,M,0.5,-0.7366453823391995,0
8872,B,Ship,0.5,5,0.3780487804878049,2.0,low,M,0.5,-0.89082697399159,1
8873,C,Ship,0.5,3,0.2804878048780488,2.0,medium,F,-0.5,-0.8042361002959041,0
8874,F,Ship,1.5,1,1.1341463414634145,1.0,low,M,-0.8333333333333334,-0.6746612677153091,0
8875,D,Ship,0.5,1,0.4634146341463415,2.0,low,M,-0.5,-0.8849088926958417,0
8876,F,Ship,0.5,4,0.13414634146341464,2.0,low,F,-0.16666666666666666,-0.669366142345429,0
8877,A,Ship,1.0,3,0.8170731707317073,1.0,medium,F,0.16666666666666666,-0.7054975860457873,0
8878,B,Ship,1.0,5,0.6707317073170732,1.0,medium,F,0.0,-0.903286092508955,1
8879,C,Road,0.0,1,0.6951219512195121,2.0,medium,F,-0.6666666666666666,-0.8786793334371593,0
8880,F,Road,0.5,2,0.3048780487804878,2.0,medium,F,-0.16666666666666666,-0.8842859367699736,1
8881,D,Road,1.5,5,1.146341463414634,1.0,medium,M,-1.0,-0.8322691169599751,1
8882,F,Road,1.0,1,0.5121951219512195,1.0,low,F,0.0,-0.8649743030680579,1
8883,A,Road,0.0,5,0.45121951219512196,2.0,medium,F,0.0,-0.9590406478741629,1
8884,B,Road,0.5,3,0.6829268292682927,2.0,medium,M,0.3333333333333333,-0.7428749415978819,1
8885,C,Road,1.0,4,0.9146341463414634,1.0,low,F,-1.0,-0.7765145615947672,0
8886,F,Road,1.0,4,0.47560975609756095,1.0,medium,F,-0.16666666666666666,-0.6815137828998599,0
8887,D,Road,1.5,3,1.1097560975609757,1.0,medium,F,-0.3333333333333333,-0.9191714686185952,0
8888,F,Road,-0.5,4,0.06097560975609756,2.5,low,F,-0.8333333333333334,-0.720137050303691,0
8889,A,Road,0.0,1,0.2073170731707317,2.0,medium,F,0.5,-0.9359912786170378,0
8890,B,Road,1.0,4,1.024390243902439,1.0,medium,F,0.16666666666666666,-0.84472823547734,1
8891,C,Road,1.0,5,0.8292682926829268,1.0,low,M,-0.5,-0.9699423765768572,0
8892,F,Road,0.5,3,0.3170731707317073,2.0,low,M,-0.5,-0.8596791776981778,0
8893,D,Road,0.5,2,0.10975609756097561,2.0,medium,F,-0.16666666666666666,-0.7058090640087213,0
8894,F,Road,0.0,1,0.14634146341463414,2.0,low,M,0.3333333333333333,-0.8157607849244666,0
8895,A,Road,0.5,5,0.47560975609756095,2.0,low,F,-0.5,-0.8307117271453045,0
8896,B,Road,1.0,4,0.4268292682926829,1.0,low,M,-0.8333333333333334,-0.8201214764055443,0
8897,C,Road,1.0,4,0.975609756097561,1.0,medium,M,-0.3333333333333333,-0.9266469397290141,0
8898,F,Road,0.5,1,0.13414634146341464,2.0,low,M,-0.8333333333333334,-0.7279239993770441,0
8899,D,Road,1.0,5,0.47560975609756095,1.0,low,M,-0.8333333333333334,-0.7026942843793802,1
8900,F,Road,0.5,1,0.2682926829268293,2.0,medium,M,0.5,-0.6815137828998599,0
8901,A,Flight,1.5,2,0.8536585365853658,1.0,low,F,-1.0,-0.954368478430151,1
8902,B,Flight,0.5,2,0.36585365853658536,2.0,low,M,-1.0,-0.7083008877121943,1
8903,C,Flight,1.0,3,0.6707317073170732,1.0,low,F,-0.5,-0.6855629964180034,1
8904,F,Flight,1.0,5,1.146341463414634,1.0,low,F,0.0,-0.9565488241706899,0
8905,D,Flight,1.0,4,0.6829268292682927,1.0,low,F,0.5,-0.763432487151534,0
8906,F,Flight,0.5,3,0.2926829268292683,2.0,low,M,-1.0,-0.7095467995639309,1
8907,A,Flight,0.0,5,0.9878048780487805,0.0,low,F,-0.8333333333333334,-0.7649898769662047,0
8908,B,Flight,-1.0,2,1.170731707317073,0.0,low,M,-1.0,-0.8098427036287182,1
8909,C,Flight,1.0,2,0.926829268292683,1.0,medium,M,-1.0,-0.9462700513938639,0
8910,F,Flight,1.5,2,0.9024390243902439,1.0,high,M,-0.5,-0.8808596791776981,0
8911,D,Flight,1.0,5,1.0365853658536586,1.0,low,M,-0.8333333333333334,-0.9210403363962,0
8912,F,Flight,1.0,5,0.35365853658536583,1.0,low,F,-0.16666666666666666,-0.7011368945647095,1
8913,A,Flight,0.5,3,0.18292682926829268,2.0,low,F,-1.0,-0.9197944245444635,0
8914,B,Flight,1.0,2,0.9024390243902439,1.0,medium,M,0.3333333333333333,-0.8546955302912319,1
8915,C,Flight,1.0,3,0.7560975609756098,1.0,low,M,-0.16666666666666666,-0.7721538701136894,1
8916,F,Flight,1.5,4,0.6829268292682927,1.0,medium,F,-0.3333333333333333,-0.7519078025229715,0
8917,D,Flight,0.0,3,0.3902439024390244,2.0,medium,M,0.5,-0.7796293412241084,1
8918,F,Flight,0.5,5,0.6707317073170732,2.0,low,M,-0.3333333333333333,-0.7497274567824327,0
8919,A,Flight,0.5,3,0.32926829268292684,2.0,low,F,-0.8333333333333334,-0.7210714841924933,1
8920,B,Flight,0.0,4,0.4146341463414634,2.0,medium,M,-0.8333333333333334,-0.7780719514094377,0
8921,C,Flight,1.0,2,0.6951219512195121,1.0,medium,M,-0.6666666666666666,-0.7827441208534496,0
8922,F,Flight,0.0,5,0.43902439024390244,2.0,medium,M,-0.16666666666666666,-0.7746456938171624,0
8923,D,Ship,0.5,5,0.18292682926829268,2.0,medium,M,-0.8333333333333334,-0.6771530914187821,1
8924,F,Ship,1.5,3,1.0,1.0,low,M,-0.5,-0.8587447438093755,0
8925,A,Ship,1.0,1,1.1341463414634145,1.0,low,F,-0.6666666666666666,-0.6765301354929139,0
8926,B,Ship,1.5,1,0.5365853658536586,1.0,low,F,-0.6666666666666666,-0.8307117271453045,0
8927,C,Ship,1.0,2,0.5,1.0,medium,F,-0.6666666666666666,-0.870269428437938,0
8928,F,Ship,0.5,3,-0.6219512195121951,0.0,medium,M,-1.0,-0.7204485282666251,0
8929,D,Ship,0.5,5,0.6219512195121951,2.5,low,M,-0.5,-0.6889892540102788,1
8930,F,Ship,0.0,3,0.6707317073170732,2.0,low,M,-0.8333333333333334,-0.8958106213985361,1
8931,A,Ship,1.0,3,0.7195121951219512,2.0,low,M,0.16666666666666666,-0.7484815449306962,1
8932,B,Ship,0.5,5,0.524390243902439,2.0,low,M,-0.3333333333333333,-0.7762030836318331,0
8933,C,Ship,1.0,3,0.5365853658536586,1.0,medium,M,0.3333333333333333,-0.6930384675284224,0
8934,F,Ship,0.5,3,-0.9024390243902439,2.0,medium,F,-0.16666666666666666,-0.7244977417847688,0
8935,D,Ship,0.5,2,0.6585365853658537,2.0,medium,F,-0.8333333333333334,-0.96184394954057,1
8936,F,Ship,1.0,4,0.7926829268292683,1.0,low,F,-0.3333333333333333,-0.905777916212428,0
8937,A,Ship,0.0,3,0.13414634146341464,2.0,medium,M,-0.6666666666666666,-0.9110730415823081,0
8938,B,Ship,1.0,4,1.0,1.0,medium,M,-0.3333333333333333,-0.7372683382650678,1
8939,C,Ship,0.5,3,-0.6341463414634146,1.0,low,F,-0.16666666666666666,-0.6793334371593209,0
8940,F,Ship,0.0,3,-0.07317073170731707,0.0,medium,F,0.0,0.11711571406323003,1
8941,D,Ship,0.0,2,-0.35365853658536583,-1.0,medium,F,-0.6666666666666666,0.37595390126148576,0
8942,F,Ship,0.0,4,0.6829268292682927,-1.0,medium,F,-0.16666666666666666,0.3339043762653792,0
8943,A,Ship,-0.5,1,0.6341463414634146,0.0,low,F,0.16666666666666666,0.13237813424700204,0
8944,B,Ship,0.0,5,-0.8048780487804879,-1.0,low,M,-0.8333333333333334,0.22862482479364585,1
8945,C,Ship,0.0,5,-0.15853658536585366,0.0,low,F,-1.0,0.5447749571717801,1
8946,F,Ship,0.0,1,-0.524390243902439,-1.0,medium,F,-1.0,0.48839744588070394,0
8947,D,Ship,0.0,3,0.2682926829268293,0.0,low,M,-1.0,0.18782121164927582,0
8948,F,Ship,0.0,4,0.07317073170731707,0.0,low,F,-0.5,0.4588070394019623,0
8949,A,Ship,0.0,2,-0.6463414634146342,1.0,low,F,0.3333333333333333,0.17567357109484505,1
8950,B,Ship,0.5,1,0.32926829268292684,0.0,low,M,0.0,0.37159320978040805,0
8951,C,Ship,0.5,4,-0.07317073170731707,-1.0,low,M,0.3333333333333333,0.1308207444323314,0
8952,F,Ship,1.0,5,-0.7804878048780488,0.0,medium,M,-0.6666666666666666,0.4977417847687276,0
8953,D,Ship,0.0,3,0.23170731707317074,-1.0,medium,F,-0.6666666666666666,0.1865752997975393,0
8954,F,Ship,-1.0,2,-1.4146341463414633,2.0,medium,M,0.5,0.06821367388257281,0
8955,A,Ship,-0.5,2,0.6951219512195121,2.0,low,M,-0.3333333333333333,0.22769039090484347,0
8956,B,Ship,-1.0,2,0.4024390243902439,0.0,low,F,-0.5,0.16726366609562374,1
8957,C,Ship,-0.5,5,0.04878048780487805,1.0,low,M,-0.5,0.36785547422519854,0
8958,F,Ship,0.5,3,-0.3902439024390244,1.0,medium,M,-0.3333333333333333,0.19342781498209002,1
8959,D,Ship,0.0,2,0.573170731707317,-1.0,medium,F,-0.5,0.5534963401339356,1
8960,F,Ship,0.5,1,-0.573170731707317,0.0,low,M,0.3333333333333333,0.15916523905933655,0
8961,A,Ship,-0.5,3,-0.0975609756097561,0.0,low,F,-0.6666666666666666,0.4974303068057935,1
8962,B,Ship,1.0,4,0.524390243902439,2.5,low,F,0.0,0.0361314437003582,0
8963,C,Ship,0.0,3,-0.35365853658536583,2.0,low,F,0.3333333333333333,0.4669054664382495,0
8964,F,Ship,0.5,2,-0.3780487804878049,2.0,high,F,0.16666666666666666,0.20900171312879615,0
8965,D,Ship,0.5,1,-0.35365853658536583,0.0,medium,F,0.0,0.2199034418314904,1
8966,F,Ship,-0.5,5,-0.43902439024390244,0.0,low,F,0.0,-0.004360691481077714,0
8967,A,Ship,0.0,4,0.5365853658536586,0.0,high,M,0.5,0.25198567201370503,1
8968,B,Ship,0.0,1,0.2926829268292683,1.0,medium,F,0.5,0.22146083164616104,0
8969,C,Ship,-0.5,2,-0.06097560975609756,-1.0,low,M,0.3333333333333333,0.328297772932565,0
8970,F,Ship,-1.0,3,0.5609756097560976,-1.0,low,F,-1.0,0.12396822924778073,0
8971,D,Ship,0.0,5,0.4024390243902439,-1.0,medium,F,0.3333333333333333,0.15791932720760007,0
8972,F,Ship,-0.5,3,0.573170731707317,0.0,low,M,-0.8333333333333334,0.46098738514250115,1
8973,A,Ship,0.0,5,0.35365853658536583,1.0,low,F,-1.0,0.36723251829933035,0
8974,B,Ship,0.5,1,-0.6585365853658537,1.0,medium,M,-0.3333333333333333,0.5270207132845351,0
8975,C,Ship,0.5,2,-0.13414634146341464,-1.0,medium,F,-0.8333333333333334,0.17536209313191092,1
8976,F,Ship,-0.5,5,0.07317073170731707,1.0,low,F,-0.3333333333333333,0.475938327363339,0
8977,D,Ship,-0.5,2,0.23170731707317074,0.0,medium,M,0.0,0.5260862793957327,0
8978,F,Ship,0.0,4,-1.3780487804878048,2.0,low,F,0.16666666666666666,0.013393552406167264,0
8979,A,Ship,0.5,4,-0.2804878048780488,1.0,low,M,0.16666666666666666,0.12988631054352903,1
8980,B,Ship,-0.5,3,0.6219512195121951,0.0,low,F,0.5,-0.017442765924310856,1
8981,C,Ship,0.0,3,0.4268292682926829,0.0,low,M,-0.5,0.20619841146238904,0
8982,F,Ship,0.0,4,-0.36585365853658536,0.0,low,F,0.5,0.4846597103254945,1
8983,D,Ship,0.5,5,-0.3902439024390244,0.0,medium,F,0.5,0.2837564242329855,0
8984,F,Ship,0.5,5,-0.1951219512195122,-1.0,high,M,-0.6666666666666666,0.34262575922753463,0
8985,A,Ship,-0.5,1,-1.2682926829268293,1.0,medium,F,-0.16666666666666666,0.4127083008877122,1
8986,B,Ship,0.0,3,0.6585365853658537,-1.0,low,F,-0.5,0.3522815760784924,1
8987,C,Ship,0.0,3,-0.8292682926829268,0.0,medium,F,0.5,0.3809375486684317,0
8988,F,Ship,0.5,2,0.25609756097560976,-1.0,low,F,0.5,0.24575611275502257,0
8989,D,Ship,0.5,2,0.6829268292682927,0.0,low,M,-0.6666666666666666,0.3479208845974147,1
8990,F,Ship,0.0,4,-0.4878048780487805,-1.0,low,F,-1.0,0.12209936147017598,1
8991,A,Ship,0.0,2,0.3048780487804878,1.0,low,F,0.5,0.4295281108861548,1
8992,B,Ship,-0.5,4,0.2682926829268293,1.0,high,F,0.3333333333333333,0.18532938794580284,0
8993,C,Ship,0.0,5,-0.6341463414634146,-1.0,medium,F,0.3333333333333333,0.37252764366921043,1
8994,F,Ship,-0.5,4,0.5609756097560976,0.0,low,F,0.16666666666666666,0.33203550848777447,0
8995,D,Ship,-0.5,1,0.036585365853658534,0.0,low,F,-1.0,0.008721382962155428,1
8996,F,Ship,0.5,3,0.21951219512195122,0.0,medium,M,-0.6666666666666666,0.11742719202616415,0
8997,A,Ship,0.0,5,0.5609756097560976,0.0,medium,F,-0.16666666666666666,0.022426413331256813,0
8998,B,Ship,0.0,2,-0.36585365853658536,0.0,medium,F,-0.3333333333333333,0.5550537299486061,1
8999,C,Ship,0.5,4,-0.8414634146341463,1.0,low,M,-0.5,0.19965737424077246,0
9000,F,Ship,0.5,1,-0.3048780487804878,-1.0,medium,M,0.5,0.3423142812646005,0
9001,D,Ship,0.5,3,-0.7804878048780488,-1.0,high,F,0.3333333333333333,0.09250895499143436,0
9002,F,Ship,-0.5,3,-0.17073170731707318,0.0,low,M,-0.6666666666666666,0.49524996106525465,0
9003,A,Ship,0.5,1,-0.9878048780487805,-1.0,medium,M,-1.0,0.15387011368945647,0
9004,B,Ship,0.0,2,0.5609756097560976,0.0,low,M,-0.5,0.42205263977573587,1
9005,C,Ship,0.0,2,-0.23170731707317074,-1.0,medium,M,0.5,0.15293567980065412,0
9006,F,Ship,0.0,3,0.3780487804878049,1.0,medium,M,-0.5,0.5578570316150132,0
9007,D,Ship,1.0,3,-0.5853658536585366,1.0,low,M,0.5,0.5089549914343561,1
9008,F,Ship,-0.5,5,0.3780487804878049,1.0,low,M,0.16666666666666666,0.4519545242174116,0
9009,A,Ship,1.0,2,-1.024390243902439,2.0,low,M,-0.6666666666666666,0.46877433421585424,0
9010,B,Ship,-0.5,5,-0.12195121951219512,1.0,low,M,-0.16666666666666666,0.22737891294190937,1
9011,C,Ship,0.0,2,-0.04878048780487805,0.0,low,M,0.16666666666666666,0.47438093754866845,1
9012,F,Ship,-0.5,5,0.6097560975609756,1.0,medium,F,0.16666666666666666,0.05450864351347142,0
9013,D,Ship,0.5,2,-0.8902439024390244,-1.0,medium,F,-1.0,0.04298395888490889,0
9014,F,Ship,-0.5,5,-0.6341463414634146,0.0,medium,F,-1.0,0.08814826351035664,0
9015,A,Ship,0.0,5,-0.9390243902439024,-1.0,low,M,-0.16666666666666666,-0.029278928515807507,1
9016,B,Road,0.0,3,-0.8902439024390244,-1.0,low,F,0.16666666666666666,0.05668898925401028,0
9017,C,Road,1.0,3,-1.0609756097560976,0.0,medium,F,0.0,0.44385609718112445,1
9018,F,Road,-1.0,2,0.6829268292682927,1.0,low,M,-0.16666666666666666,0.4472823547733998,0
9019,D,Road,-0.5,4,-0.35365853658536583,1.0,medium,F,-0.16666666666666666,0.3653636505217256,0
9020,F,Road,0.0,1,0.32926829268292684,0.0,low,M,-0.16666666666666666,0.5254633234698645,0
9021,A,Road,-0.5,2,-1.0975609756097562,2.0,medium,M,0.5,0.37346207755801275,0
9022,B,Road,-0.5,4,0.17073170731707318,1.0,medium,M,-0.16666666666666666,0.24855941442142968,0
9023,C,Road,0.5,4,-0.9024390243902439,0.0,medium,M,-0.5,0.14764055443077403,0
9024,F,Road,1.0,3,-0.2682926829268293,1.0,low,M,0.3333333333333333,0.33951097959819343,1
9025,D,Road,0.0,2,0.47560975609756095,2.0,low,F,-0.6666666666666666,0.1641488864662825,1
9026,F,Road,-0.5,4,0.8902439024390244,2.0,medium,F,0.3333333333333333,0.3610029590406479,0
9027,A,Road,-0.5,4,-0.6341463414634146,2.0,low,F,-1.0,0.02834449462700514,1
9028,B,Road,-0.5,4,-0.7073170731707317,0.0,low,M,-0.5,0.14919794424544464,0
9029,C,Road,0.0,3,-0.32926829268292684,1.0,low,M,-0.5,0.18937860146394642,0
9030,F,Road,1.0,3,-0.524390243902439,0.0,low,F,-1.0,0.2501168042361003,0
9031,D,Road,1.0,2,0.3170731707317073,2.5,low,M,-0.6666666666666666,0.5662669366142346,1
9032,F,Road,-0.5,3,0.43902439024390244,1.0,medium,M,-1.0,0.17691948294658152,0
9033,A,Road,0.0,5,-0.4146341463414634,1.0,high,F,0.5,0.31988786793334373,1
9034,B,Road,-0.5,1,0.34146341463414637,1.0,low,M,0.5,0.2055754555365208,1
9035,C,Road,-0.5,1,-0.6341463414634146,1.0,medium,F,-0.5,0.4778071951409438,0
9036,F,Road,0.5,5,-0.04878048780487805,0.0,medium,M,0.16666666666666666,0.547266780875253,1
9037,D,Road,0.0,1,-0.3048780487804878,-1.0,medium,M,-0.5,-0.008409904999221306,0
9038,F,Flight,0.0,5,-0.32926829268292684,-1.0,low,M,-0.16666666666666666,0.05201681980999844,1
9039,A,Flight,0.0,1,-0.4268292682926829,-1.0,medium,F,0.0,0.14203395109795983,0
9040,B,Flight,-1.0,1,-0.18292682926829268,-1.0,low,F,0.5,0.37252764366921043,0
9041,C,Flight,0.5,1,-0.6829268292682927,1.0,medium,F,-0.5,0.4790531069926803,1
9042,F,Flight,-0.5,4,-0.4024390243902439,0.0,low,M,0.5,0.351035664226756,1
9043,D,Flight,-0.5,5,0.2926829268292683,-1.0,low,F,0.16666666666666666,0.5045942999532783,0
9044,F,Flight,0.5,5,0.13414634146341464,1.0,high,F,-0.6666666666666666,0.3504127083008877,1
9045,A,Flight,0.5,1,-0.5121951219512195,-1.0,medium,F,-0.6666666666666666,0.23142812646005295,0
9046,B,Flight,0.0,2,-0.18292682926829268,0.0,low,M,-0.5,-0.02460675907179567,0
9047,C,Flight,0.0,4,0.4146341463414634,0.0,high,F,0.5,0.11929605980376888,0
9048,F,Flight,-0.5,2,0.14634146341463414,0.0,low,F,-0.3333333333333333,0.4158230805170534,0
9049,D,Flight,0.0,1,-0.45121951219512196,0.0,medium,F,-0.16666666666666666,0.33203550848777447,0
9050,F,Flight,-0.5,4,0.2926829268292683,-1.0,low,M,-0.3333333333333333,0.06229559258682448,1
9051,A,Flight,0.0,5,-0.6463414634146342,0.0,low,F,-0.3333333333333333,0.18159165239059336,0
9052,B,Flight,-1.0,1,0.6951219512195121,0.0,low,M,-1.0,0.1208534496184395,0
9053,C,Flight,0.5,2,0.4878048780487805,0.0,medium,F,0.16666666666666666,0.5429060893941754,1
9054,F,Flight,0.0,2,0.2926829268292683,-1.0,low,M,-1.0,0.3363961999688522,0
9055,D,Flight,0.5,5,-0.5487804878048781,0.0,medium,M,-0.8333333333333334,0.5584799875408815,1
9056,F,Flight,-0.5,3,-0.5609756097560976,-1.0,high,M,0.5,0.36910138607693505,1
9057,A,Flight,-1.0,5,0.35365853658536583,0.0,high,M,0.0,0.10496807350879925,0
9058,B,Flight,0.0,5,-0.23170731707317074,0.0,medium,M,0.0,0.21367388257280798,0
9059,C,Flight,-0.5,2,0.15853658536585366,0.0,high,M,-0.3333333333333333,0.005606603332814203,1
9060,F,Ship,-0.5,2,-0.18292682926829268,0.0,medium,F,0.5,0.5042828219903441,1
9061,D,Ship,-0.5,2,-0.6585365853658537,0.0,low,F,0.0,0.09936147017598505,0
9062,F,Ship,-1.0,2,-0.6585365853658537,2.5,medium,F,0.3333333333333333,0.25634636349478274,1
9063,A,Ship,0.0,4,0.45121951219512196,1.0,low,F,0.5,0.5715620619841146,0
9064,B,Ship,1.0,2,0.13414634146341464,1.0,low,M,-0.16666666666666666,0.5102009032860925,1
9065,C,Ship,0.0,3,0.5609756097560976,1.0,low,F,-0.3333333333333333,0.36069148107771376,0
9066,F,Ship,0.0,2,0.5975609756097561,0.0,medium,M,-0.5,0.24482167886622022,1
9067,D,Ship,0.5,5,-0.21951219512195122,0.0,medium,M,0.0,-0.020246067590717957,1
9068,F,Ship,0.0,2,-0.36585365853658536,-1.0,medium,F,0.5,0.5637751129107615,0
9069,A,Ship,0.5,5,0.2073170731707317,-1.0,medium,F,-0.16666666666666666,0.5335617505061517,0
9070,B,Ship,-0.5,1,-0.7439024390243902,-1.0,low,M,0.0,0.35601931163370193,1
9071,C,Ship,-0.5,1,-0.5,-1.0,low,F,0.0,0.16664071016975548,0
9072,F,Ship,-0.5,1,-0.6707317073170732,0.0,low,F,-0.6666666666666666,0.27877277682603957,0
9073,D,Ship,0.5,4,-0.9390243902439024,-1.0,low,M,0.0,0.37034729792867155,1
9074,F,Ship,-0.5,1,0.4268292682926829,-1.0,medium,M,0.3333333333333333,0.572496495872917,1
9075,A,Ship,-0.5,5,0.4024390243902439,0.0,medium,M,0.5,0.04267248092197477,1
9076,B,Ship,-0.5,2,-0.10975609756097561,0.0,high,M,-0.6666666666666666,0.12895187665472668,1
9077,C,Ship,-0.5,2,-0.06097560975609756,0.0,medium,M,-0.3333333333333333,0.2647562684940041,0
9078,F,Ship,-0.5,2,0.4024390243902439,-1.0,high,M,-1.0,0.028967450552873385,0
9079,D,Ship,0.0,3,0.13414634146341464,-1.0,medium,F,-0.8333333333333334,0.006229559258682448,1
9080,F,Ship,-0.5,5,-0.7804878048780488,2.5,low,M,-0.8333333333333334,0.2781498209001713,0
9081,A,Ship,0.5,2,-0.04878048780487805,2.5,medium,F,-0.5,0.11711571406323003,1
9082,B,Ship,-0.5,2,0.4024390243902439,-1.0,low,F,-0.8333333333333334,0.16446036442921663,0
9083,C,Ship,0.5,5,-0.573170731707317,0.0,medium,M,0.3333333333333333,0.05295125369880081,1
9084,F,Ship,0.0,5,0.23170731707317074,0.0,medium,F,0.0,0.4532004360691481,1
